class_weight,criterion,file,max_depth,max_features,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,presort,random_state,results,splitter
,entropy,HSMGP,60.0,,20.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1335-classification.csv,best
,mae,HSMGP,60.0,,20.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1336-regression.csv,best
,gini,HSMGP,60.0,,20.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1337-classification.csv,best
,mse,HSMGP,60.0,,20.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1338-regression.csv,best
,entropy,HSMGP,60.0,,20.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1339-classification.csv,best
,mae,HSMGP,60.0,,20.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1340-regression.csv,best
,gini,HSMGP,60.0,,20.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1341-classification.csv,best
,mse,HSMGP,60.0,,20.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1342-regression.csv,best
,entropy,HSMGP,60.0,,20.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1343-classification.csv,best
,mae,HSMGP,60.0,,20.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1344-regression.csv,best
,gini,HSMGP,60.0,,30.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1345-classification.csv,best
,mse,HSMGP,60.0,,30.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1346-regression.csv,best
,entropy,HSMGP,60.0,,30.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1347-classification.csv,best
,mae,HSMGP,60.0,,30.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1348-regression.csv,best
,gini,HSMGP,60.0,,30.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1349-classification.csv,best
,mse,HSMGP,60.0,,30.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1350-regression.csv,best
,entropy,HSMGP,60.0,,30.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1351-classification.csv,best
,mae,HSMGP,60.0,,30.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1352-regression.csv,best
,gini,HSMGP,60.0,,30.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1353-classification.csv,best
,mse,HSMGP,60.0,,30.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1354-regression.csv,best
,entropy,HSMGP,60.0,,30.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1355-classification.csv,best
,mae,HSMGP,60.0,,30.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1356-regression.csv,best
,gini,HSMGP,60.0,,30.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1357-classification.csv,best
,mse,HSMGP,60.0,,30.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1358-regression.csv,best
,entropy,HSMGP,60.0,,30.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1359-classification.csv,best
,mae,HSMGP,60.0,,30.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1360-regression.csv,best
,gini,HSMGP,60.0,,30.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1361-classification.csv,best
,mse,HSMGP,60.0,,30.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1362-regression.csv,best
,entropy,HSMGP,60.0,,30.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1363-classification.csv,best
,mae,HSMGP,60.0,,30.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1364-regression.csv,best
,gini,HSMGP,60.0,,30.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1365-classification.csv,best
,mse,HSMGP,60.0,,30.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1366-regression.csv,best
,entropy,HSMGP,60.0,,30.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1367-classification.csv,best
,mae,HSMGP,60.0,,30.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1368-regression.csv,best
,gini,HSMGP,60.0,,40.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1369-classification.csv,best
,mse,HSMGP,60.0,,40.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1370-regression.csv,best
,entropy,HSMGP,60.0,,40.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1371-classification.csv,best
,mae,HSMGP,60.0,,40.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1372-regression.csv,best
,gini,HSMGP,60.0,,40.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1373-classification.csv,best
,mse,HSMGP,60.0,,40.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1374-regression.csv,best
,entropy,HSMGP,60.0,,40.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1375-classification.csv,best
,mae,HSMGP,60.0,,40.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1376-regression.csv,best
,gini,HSMGP,60.0,,40.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1377-classification.csv,best
,mse,HSMGP,60.0,,40.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1378-regression.csv,best
,entropy,HSMGP,60.0,,40.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1379-classification.csv,best
,mae,HSMGP,60.0,,40.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1380-regression.csv,best
,gini,HSMGP,60.0,,40.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1381-classification.csv,best
,mse,HSMGP,60.0,,40.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1382-regression.csv,best
,entropy,HSMGP,60.0,,40.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1383-classification.csv,best
,mae,HSMGP,60.0,,40.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1384-regression.csv,best
,gini,HSMGP,60.0,,40.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1385-classification.csv,best
,mse,HSMGP,60.0,,40.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1386-regression.csv,best
,entropy,HSMGP,60.0,,40.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1387-classification.csv,best
,mae,HSMGP,60.0,,40.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1388-regression.csv,best
,gini,HSMGP,60.0,,40.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1389-classification.csv,best
,mse,HSMGP,60.0,,40.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1390-regression.csv,best
,entropy,HSMGP,60.0,,40.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1391-classification.csv,best
,mae,HSMGP,60.0,,40.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1392-regression.csv,best
,gini,HSMGP,60.0,,50.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1393-classification.csv,best
,mse,HSMGP,60.0,,50.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1394-regression.csv,best
,entropy,HSMGP,60.0,,50.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1395-classification.csv,best
,mae,HSMGP,60.0,,50.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1396-regression.csv,best
,gini,HSMGP,60.0,,50.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1397-classification.csv,best
,mse,HSMGP,60.0,,50.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1398-regression.csv,best
,entropy,HSMGP,60.0,,50.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1399-classification.csv,best
,mae,HSMGP,60.0,,50.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1400-regression.csv,best
,gini,HSMGP,60.0,,50.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1401-classification.csv,best
,mse,HSMGP,60.0,,50.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1402-regression.csv,best
,entropy,HSMGP,60.0,,50.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1403-classification.csv,best
,mae,HSMGP,60.0,,50.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1404-regression.csv,best
,gini,HSMGP,60.0,,50.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1405-classification.csv,best
,mse,HSMGP,60.0,,50.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1406-regression.csv,best
,entropy,HSMGP,60.0,,50.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1407-classification.csv,best
,mae,HSMGP,60.0,,50.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1408-regression.csv,best
,gini,HSMGP,60.0,,50.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1409-classification.csv,best
,mse,HSMGP,60.0,,50.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1410-regression.csv,best
,entropy,HSMGP,60.0,,50.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1411-classification.csv,best
,mae,HSMGP,60.0,,50.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1412-regression.csv,best
,gini,HSMGP,60.0,,50.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1413-classification.csv,best
,mse,HSMGP,60.0,,50.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1414-regression.csv,best
,entropy,HSMGP,60.0,,50.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1415-classification.csv,best
,mae,HSMGP,60.0,,50.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1416-regression.csv,best
,gini,HSMGP,60.0,,60.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1417-classification.csv,best
,mse,HSMGP,60.0,,60.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1418-regression.csv,best
,entropy,HSMGP,60.0,,60.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1419-classification.csv,best
,mae,HSMGP,60.0,,60.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1420-regression.csv,best
,gini,HSMGP,60.0,,60.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1421-classification.csv,best
,mse,HSMGP,60.0,,60.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1422-regression.csv,best
,entropy,HSMGP,60.0,,60.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1423-classification.csv,best
,mae,HSMGP,60.0,,60.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1424-regression.csv,best
,gini,HSMGP,60.0,,60.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1425-classification.csv,best
,mse,HSMGP,60.0,,60.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1426-regression.csv,best
,entropy,HSMGP,60.0,,60.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1427-classification.csv,best
,mae,HSMGP,60.0,,60.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1428-regression.csv,best
,gini,HSMGP,60.0,,60.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1429-classification.csv,best
,mse,HSMGP,60.0,,60.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1430-regression.csv,best
,entropy,HSMGP,60.0,,60.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1431-classification.csv,best
,mae,HSMGP,60.0,,60.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1432-regression.csv,best
,gini,HSMGP,60.0,,60.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1433-classification.csv,best
,mse,HSMGP,60.0,,60.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1434-regression.csv,best
,entropy,HSMGP,60.0,,60.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1435-classification.csv,best
,mae,HSMGP,60.0,,60.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1436-regression.csv,best
,gini,HSMGP,60.0,,60.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1437-classification.csv,best
,mse,HSMGP,60.0,,60.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1438-regression.csv,best
,entropy,HSMGP,60.0,,60.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1439-classification.csv,best
,mae,HSMGP,60.0,,60.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1440-regression.csv,best
,gini,HSMGP,60.0,,70.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1441-classification.csv,best
,mse,HSMGP,60.0,,70.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1442-regression.csv,best
,entropy,HSMGP,60.0,,70.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1443-classification.csv,best
,mae,HSMGP,60.0,,70.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1444-regression.csv,best
,gini,HSMGP,60.0,,70.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1445-classification.csv,best
,mse,HSMGP,60.0,,70.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1446-regression.csv,best
,entropy,HSMGP,60.0,,70.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1447-classification.csv,best
,mae,HSMGP,60.0,,70.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1448-regression.csv,best
,gini,HSMGP,60.0,,70.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1449-classification.csv,best
,mse,HSMGP,60.0,,70.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1450-regression.csv,best
,entropy,HSMGP,60.0,,70.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1451-classification.csv,best
,mae,HSMGP,60.0,,70.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1452-regression.csv,best
,gini,HSMGP,60.0,,70.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1453-classification.csv,best
,mse,HSMGP,60.0,,70.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1454-regression.csv,best
,entropy,HSMGP,60.0,,70.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1455-classification.csv,best
,mae,HSMGP,60.0,,70.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1456-regression.csv,best
,gini,HSMGP,60.0,,70.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1457-classification.csv,best
,mse,HSMGP,60.0,,70.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1458-regression.csv,best
,entropy,HSMGP,60.0,,70.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1459-classification.csv,best
,mae,HSMGP,60.0,,70.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1460-regression.csv,best
,gini,HSMGP,60.0,,70.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1461-classification.csv,best
,mse,HSMGP,60.0,,70.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1462-regression.csv,best
,entropy,HSMGP,60.0,,70.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1463-classification.csv,best
,mae,HSMGP,60.0,,70.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1464-regression.csv,best
,gini,HSMGP,60.0,,80.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1465-classification.csv,best
,mse,HSMGP,60.0,,80.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1466-regression.csv,best
,entropy,HSMGP,60.0,,80.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1467-classification.csv,best
,mae,HSMGP,60.0,,80.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1468-regression.csv,best
,gini,HSMGP,60.0,,80.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1469-classification.csv,best
,mse,HSMGP,60.0,,80.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1470-regression.csv,best
,entropy,HSMGP,60.0,,80.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1471-classification.csv,best
,mae,HSMGP,60.0,,80.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1472-regression.csv,best
,gini,HSMGP,60.0,,80.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1473-classification.csv,best
,mse,HSMGP,60.0,,80.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1474-regression.csv,best
,entropy,HSMGP,60.0,,80.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1475-classification.csv,best
,mae,HSMGP,60.0,,80.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1476-regression.csv,best
,gini,HSMGP,60.0,,80.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1477-classification.csv,best
,mse,HSMGP,60.0,,80.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1478-regression.csv,best
,entropy,HSMGP,60.0,,80.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1479-classification.csv,best
,mae,HSMGP,60.0,,80.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1480-regression.csv,best
,gini,HSMGP,60.0,,80.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1481-classification.csv,best
,mse,HSMGP,60.0,,80.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1482-regression.csv,best
,entropy,HSMGP,60.0,,80.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1483-classification.csv,best
,mae,HSMGP,60.0,,80.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1484-regression.csv,best
,gini,HSMGP,60.0,,80.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1485-classification.csv,best
,mse,HSMGP,60.0,,80.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1486-regression.csv,best
,entropy,HSMGP,60.0,,80.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1487-classification.csv,best
,mae,HSMGP,60.0,,80.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1488-regression.csv,best
,gini,HSMGP,60.0,,90.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1489-classification.csv,best
,mse,HSMGP,60.0,,90.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1490-regression.csv,best
,entropy,HSMGP,60.0,,90.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1491-classification.csv,best
,mae,HSMGP,60.0,,90.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1492-regression.csv,best
,gini,HSMGP,60.0,,90.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1493-classification.csv,best
,mse,HSMGP,60.0,,90.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1494-regression.csv,best
,entropy,HSMGP,60.0,,90.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1495-classification.csv,best
,mae,HSMGP,60.0,,90.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1496-regression.csv,best
,gini,HSMGP,60.0,,90.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1497-classification.csv,best
,mse,HSMGP,60.0,,90.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1498-regression.csv,best
,entropy,HSMGP,60.0,,90.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1499-classification.csv,best
,mae,HSMGP,60.0,,90.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1500-regression.csv,best
,gini,HSMGP,60.0,,90.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1501-classification.csv,best
,mse,HSMGP,60.0,,90.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1502-regression.csv,best
,entropy,HSMGP,60.0,,90.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1503-classification.csv,best
,mae,HSMGP,60.0,,90.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1504-regression.csv,best
,gini,HSMGP,60.0,,90.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1505-classification.csv,best
,mse,HSMGP,60.0,,90.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1506-regression.csv,best
,entropy,HSMGP,60.0,,90.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1507-classification.csv,best
,mae,HSMGP,60.0,,90.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1508-regression.csv,best
,gini,HSMGP,60.0,,90.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1509-classification.csv,best
,mse,HSMGP,60.0,,90.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1510-regression.csv,best
,entropy,HSMGP,60.0,,90.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1511-classification.csv,best
,mae,HSMGP,60.0,,90.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1512-regression.csv,best
,gini,HSMGP,70.0,,10.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1513-classification.csv,best
,mse,HSMGP,70.0,,10.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1514-regression.csv,best
,entropy,HSMGP,70.0,,10.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1515-classification.csv,best
,mae,HSMGP,70.0,,10.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1516-regression.csv,best
,gini,HSMGP,70.0,,10.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1517-classification.csv,best
,mse,HSMGP,70.0,,10.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1518-regression.csv,best
,entropy,HSMGP,70.0,,10.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1519-classification.csv,best
,mae,HSMGP,70.0,,10.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1520-regression.csv,best
,gini,HSMGP,70.0,,10.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1521-classification.csv,best
,mse,HSMGP,70.0,,10.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1522-regression.csv,best
,entropy,HSMGP,70.0,,10.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1523-classification.csv,best
,mae,HSMGP,70.0,,10.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1524-regression.csv,best
,gini,HSMGP,70.0,,10.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1525-classification.csv,best
,mse,HSMGP,70.0,,10.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1526-regression.csv,best
,entropy,HSMGP,70.0,,10.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1527-classification.csv,best
,mae,HSMGP,70.0,,10.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1528-regression.csv,best
,gini,HSMGP,70.0,,10.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1529-classification.csv,best
,mse,HSMGP,70.0,,10.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1530-regression.csv,best
,entropy,HSMGP,70.0,,10.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1531-classification.csv,best
,mae,HSMGP,70.0,,10.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1532-regression.csv,best
,gini,HSMGP,70.0,,10.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1533-classification.csv,best
,mse,HSMGP,70.0,,10.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1534-regression.csv,best
,entropy,HSMGP,70.0,,10.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1535-classification.csv,best
,mae,HSMGP,70.0,,10.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1536-regression.csv,best
,gini,HSMGP,70.0,,20.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1537-classification.csv,best
,mse,HSMGP,70.0,,20.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1538-regression.csv,best
,entropy,HSMGP,70.0,,20.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1539-classification.csv,best
,mae,HSMGP,70.0,,20.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1540-regression.csv,best
,gini,HSMGP,70.0,,20.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1541-classification.csv,best
,mse,HSMGP,70.0,,20.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1542-regression.csv,best
,entropy,HSMGP,70.0,,20.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1543-classification.csv,best
,mae,HSMGP,70.0,,20.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1544-regression.csv,best
,gini,HSMGP,70.0,,20.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1545-classification.csv,best
,mse,HSMGP,70.0,,20.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1546-regression.csv,best
,entropy,HSMGP,70.0,,20.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1547-classification.csv,best
,mae,HSMGP,70.0,,20.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1548-regression.csv,best
,gini,HSMGP,70.0,,20.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1549-classification.csv,best
,mse,HSMGP,70.0,,20.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1550-regression.csv,best
,entropy,HSMGP,70.0,,20.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1551-classification.csv,best
,mae,HSMGP,70.0,,20.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1552-regression.csv,best
,gini,HSMGP,70.0,,20.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1553-classification.csv,best
,mse,HSMGP,70.0,,20.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1554-regression.csv,best
,entropy,HSMGP,70.0,,20.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1555-classification.csv,best
,mae,HSMGP,70.0,,20.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1556-regression.csv,best
,gini,HSMGP,70.0,,20.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1557-classification.csv,best
,mse,HSMGP,70.0,,20.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1558-regression.csv,best
,entropy,HSMGP,70.0,,20.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1559-classification.csv,best
,mae,HSMGP,70.0,,20.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1560-regression.csv,best
,gini,HSMGP,70.0,,30.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1561-classification.csv,best
,mse,HSMGP,70.0,,30.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1562-regression.csv,best
,entropy,HSMGP,70.0,,30.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1563-classification.csv,best
,mae,HSMGP,70.0,,30.0,1e-07,1,2,0.0,False,,./data4/HSMGP-1564-regression.csv,best
,gini,HSMGP,70.0,,30.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1565-classification.csv,best
,mse,HSMGP,70.0,,30.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1566-regression.csv,best
,entropy,HSMGP,70.0,,30.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1567-classification.csv,best
,mae,HSMGP,70.0,,30.0,1e-07,2,2,0.0,False,,./data4/HSMGP-1568-regression.csv,best
,gini,HSMGP,70.0,,30.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1569-classification.csv,best
,mse,HSMGP,70.0,,30.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1570-regression.csv,best
,entropy,HSMGP,70.0,,30.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1571-classification.csv,best
,mae,HSMGP,70.0,,30.0,1e-07,4,2,0.0,False,,./data4/HSMGP-1572-regression.csv,best
,gini,HSMGP,70.0,,30.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1573-classification.csv,best
,mse,HSMGP,70.0,,30.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1574-regression.csv,best
,entropy,HSMGP,70.0,,30.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1575-classification.csv,best
,mae,HSMGP,70.0,,30.0,1e-07,6,2,0.0,False,,./data4/HSMGP-1576-regression.csv,best
,gini,HSMGP,70.0,,30.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1577-classification.csv,best
,mse,HSMGP,70.0,,30.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1578-regression.csv,best
,entropy,HSMGP,70.0,,30.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1579-classification.csv,best
,mae,HSMGP,70.0,,30.0,1e-07,8,2,0.0,False,,./data4/HSMGP-1580-regression.csv,best
,gini,HSMGP,70.0,,30.0,1e-07,10,2,0.0,False,,./data4/HSMGP-1581-classification.csv,best
